,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,ctn-1,last_week_same_hour,last_day_same_hour
2011-08-03 18:00:00,3.0,0.0,8.0,18.0,0.0,3.0,1.0,3.0,0.7,0.6667,0.84,0.0,492.0,67.0,541.0,556.0
2011-08-03 19:00:00,3.0,0.0,8.0,19.0,0.0,3.0,1.0,3.0,0.7,0.6667,0.84,0.0,321.0,-171.0,375.0,454.0
2011-08-03 20:00:00,3.0,0.0,8.0,20.0,0.0,3.0,1.0,3.0,0.7,0.6667,0.84,0.1045,87.0,-234.0,294.0,288.0
2011-08-03 21:00:00,3.0,0.0,8.0,21.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.89,0.1343,88.0,1.0,245.0,254.0
2011-08-03 22:00:00,3.0,0.0,8.0,22.0,0.0,3.0,1.0,3.0,0.68,0.6364,0.89,0.1045,77.0,-11.0,180.0,191.0
2011-08-03 23:00:00,3.0,0.0,8.0,23.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.89,0.0896,56.0,-21.0,109.0,132.0
2011-08-04 00:00:00,3.0,0.0,8.0,0.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.89,0.0896,17.0,-39.0,45.0,43.0
2011-08-04 01:00:00,3.0,0.0,8.0,1.0,0.0,4.0,1.0,2.0,0.66,0.5909,0.94,0.0896,17.0,0.0,29.0,16.0
2011-08-04 02:00:00,3.0,0.0,8.0,2.0,0.0,4.0,1.0,2.0,0.66,0.5909,0.94,0.0896,7.0,-10.0,7.0,11.0
2011-08-04 03:00:00,3.0,0.0,8.0,3.0,0.0,4.0,1.0,3.0,0.66,0.5909,0.94,0.0896,3.0,-4.0,5.0,4.0
2011-08-04 04:00:00,3.0,0.0,8.0,4.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.89,0.0,7.0,4.0,6.0,7.0
2011-08-04 05:00:00,3.0,0.0,8.0,5.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.89,0.0,20.0,13.0,27.0,24.0
2011-08-04 06:00:00,3.0,0.0,8.0,6.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.89,0.2985,97.0,77.0,116.0,110.0
2011-08-04 07:00:00,3.0,0.0,8.0,7.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.89,0.2985,282.0,185.0,305.0,271.0
2011-08-04 08:00:00,3.0,0.0,8.0,8.0,0.0,4.0,1.0,2.0,0.7,0.6515,0.82,0.3582,398.0,116.0,456.0,437.0
2011-08-04 09:00:00,3.0,0.0,8.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6970000000000001,0.74,0.3284,187.0,-211.0,210.0,195.0
2011-08-04 10:00:00,3.0,0.0,8.0,10.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.71,0.2985,113.0,-74.0,116.0,68.0
2011-08-04 11:00:00,3.0,0.0,8.0,11.0,0.0,4.0,1.0,2.0,0.74,0.6970000000000001,0.66,0.2239,149.0,36.0,154.0,122.0
2011-08-04 12:00:00,3.0,0.0,8.0,12.0,0.0,4.0,1.0,2.0,0.76,0.7121,0.62,0.2239,205.0,56.0,186.0,161.0
2011-08-04 13:00:00,3.0,0.0,8.0,13.0,0.0,4.0,1.0,1.0,0.76,0.7121,0.58,0.0,205.0,0.0,152.0,144.0
2011-08-04 14:00:00,3.0,0.0,8.0,14.0,0.0,4.0,1.0,1.0,0.8,0.7576,0.55,0.1642,167.0,-38.0,138.0,147.0
2011-08-04 15:00:00,3.0,0.0,8.0,15.0,0.0,4.0,1.0,1.0,0.8,0.7576,0.55,0.2537,165.0,-2.0,146.0,118.0
2011-08-04 16:00:00,3.0,0.0,8.0,16.0,0.0,4.0,1.0,1.0,0.76,0.7121,0.62,0.3284,290.0,125.0,256.0,150.0
2011-08-04 17:00:00,3.0,0.0,8.0,17.0,0.0,4.0,1.0,1.0,0.76,0.7121,0.62,0.3284,555.0,265.0,468.0,425.0
2011-08-04 18:00:00,3.0,0.0,8.0,18.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.74,0.2985,523.0,-32.0,483.0,492.0
2011-08-04 19:00:00,3.0,0.0,8.0,19.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.74,0.2836,366.0,-157.0,322.0,321.0
2011-08-04 20:00:00,3.0,0.0,8.0,20.0,0.0,4.0,1.0,2.0,0.7,0.6667,0.74,0.19399999999999998,286.0,-80.0,270.0,87.0
2011-08-04 21:00:00,3.0,0.0,8.0,21.0,0.0,4.0,1.0,2.0,0.7,0.6667,0.74,0.19399999999999998,211.0,-75.0,196.0,88.0
2011-08-04 22:00:00,3.0,0.0,8.0,22.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.74,0.19399999999999998,174.0,-37.0,174.0,77.0
2011-08-04 23:00:00,3.0,0.0,8.0,23.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.74,0.1045,132.0,-42.0,123.0,56.0
2011-08-05 00:00:00,3.0,0.0,8.0,0.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.74,0.1045,54.0,-78.0,57.0,17.0
2011-08-05 01:00:00,3.0,0.0,8.0,1.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896,19.0,-35.0,34.0,17.0
2011-08-05 02:00:00,3.0,0.0,8.0,2.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.69,0.0,19.0,0.0,13.0,7.0
2011-08-05 03:00:00,3.0,0.0,8.0,3.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896,6.0,-13.0,11.0,3.0
2011-08-05 04:00:00,3.0,0.0,8.0,4.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.1343,7.0,1.0,6.0,7.0
2011-08-05 05:00:00,3.0,0.0,8.0,5.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896,16.0,9.0,27.0,20.0
2011-08-05 06:00:00,3.0,0.0,8.0,6.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.1343,101.0,85.0,90.0,97.0
2011-08-05 07:00:00,3.0,0.0,8.0,7.0,0.0,5.0,1.0,1.0,0.66,0.6061,0.78,0.1343,270.0,169.0,254.0,282.0
2011-08-05 08:00:00,3.0,0.0,8.0,8.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.2239,454.0,184.0,384.0,398.0
2011-08-05 09:00:00,3.0,0.0,8.0,9.0,0.0,5.0,1.0,1.0,0.72,0.6667,0.58,0.1045,226.0,-228.0,179.0,187.0
2011-08-05 10:00:00,3.0,0.0,8.0,10.0,0.0,5.0,1.0,1.0,0.74,0.6818,0.55,0.1343,163.0,-63.0,106.0,113.0
2011-08-05 11:00:00,3.0,0.0,8.0,11.0,0.0,5.0,1.0,2.0,0.76,0.6970000000000001,0.52,0.2537,147.0,-16.0,161.0,149.0
2011-08-05 12:00:00,3.0,0.0,8.0,12.0,0.0,5.0,1.0,1.0,0.76,0.6970000000000001,0.52,0.2537,216.0,69.0,135.0,205.0
2011-08-05 13:00:00,3.0,0.0,8.0,13.0,0.0,5.0,1.0,1.0,0.78,0.7121,0.52,0.2537,204.0,-12.0,156.0,205.0
2011-08-05 14:00:00,3.0,0.0,8.0,14.0,0.0,5.0,1.0,2.0,0.78,0.7121,0.52,0.2537,245.0,41.0,148.0,167.0
2011-08-05 15:00:00,3.0,0.0,8.0,15.0,0.0,5.0,1.0,1.0,0.76,0.6970000000000001,0.55,0.2537,210.0,-35.0,169.0,165.0
2011-08-05 16:00:00,3.0,0.0,8.0,16.0,0.0,5.0,1.0,1.0,0.8,0.7424,0.49,0.2537,330.0,120.0,233.0,290.0
2011-08-05 17:00:00,3.0,0.0,8.0,17.0,0.0,5.0,1.0,1.0,0.78,0.7121,0.49,0.2985,550.0,220.0,421.0,555.0
2011-08-05 18:00:00,3.0,0.0,8.0,18.0,0.0,5.0,1.0,1.0,0.76,0.6970000000000001,0.52,0.2537,466.0,-84.0,362.0,523.0
2011-08-05 19:00:00,3.0,0.0,8.0,19.0,0.0,5.0,1.0,1.0,0.74,0.6818,0.55,0.2537,372.0,-94.0,241.0,366.0
2011-08-05 20:00:00,3.0,0.0,8.0,20.0,0.0,5.0,1.0,1.0,0.72,0.6667,0.58,0.2239,291.0,-81.0,206.0,286.0
2011-08-05 21:00:00,3.0,0.0,8.0,21.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.19399999999999998,173.0,-118.0,163.0,211.0
2011-08-05 22:00:00,3.0,0.0,8.0,22.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.2239,188.0,15.0,174.0,174.0
2011-08-05 23:00:00,3.0,0.0,8.0,23.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.2239,139.0,-49.0,116.0,132.0
2011-08-06 00:00:00,3.0,0.0,8.0,0.0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.19399999999999998,133.0,-6.0,133.0,54.0
2011-08-06 01:00:00,3.0,0.0,8.0,1.0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.1642,67.0,-66.0,90.0,19.0
2011-08-06 02:00:00,3.0,0.0,8.0,2.0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.2239,53.0,-14.0,42.0,19.0
2011-08-06 03:00:00,3.0,0.0,8.0,3.0,0.0,6.0,0.0,2.0,0.66,0.6061,0.78,0.1642,42.0,-11.0,43.0,6.0
2011-08-06 04:00:00,3.0,0.0,8.0,4.0,0.0,6.0,0.0,2.0,0.66,0.6061,0.83,0.1642,10.0,-32.0,10.0,7.0
2011-08-06 05:00:00,3.0,0.0,8.0,5.0,0.0,6.0,0.0,1.0,0.64,0.5758,0.89,0.0896,6.0,-4.0,13.0,16.0
2011-08-06 06:00:00,3.0,0.0,8.0,6.0,0.0,6.0,0.0,1.0,0.64,0.5758,0.89,0.1045,27.0,21.0,24.0,101.0
2011-08-06 07:00:00,3.0,0.0,8.0,7.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.1642,63.0,36.0,42.0,270.0
2011-08-06 08:00:00,3.0,0.0,8.0,8.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.1642,121.0,58.0,114.0,454.0
2011-08-06 09:00:00,3.0,0.0,8.0,9.0,0.0,6.0,0.0,1.0,0.74,0.6970000000000001,0.7,0.2239,215.0,94.0,174.0,226.0
2011-08-06 10:00:00,3.0,0.0,8.0,10.0,0.0,6.0,0.0,2.0,0.74,0.6970000000000001,0.7,0.2836,290.0,75.0,261.0,163.0
2011-08-06 11:00:00,3.0,0.0,8.0,11.0,0.0,6.0,0.0,1.0,0.78,0.7424,0.62,0.2239,349.0,59.0,317.0,147.0
2011-08-06 12:00:00,3.0,0.0,8.0,12.0,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.2239,382.0,33.0,341.0,216.0
2011-08-06 13:00:00,3.0,0.0,8.0,13.0,0.0,6.0,0.0,2.0,0.8,0.7727,0.59,0.3284,441.0,59.0,308.0,204.0
2011-08-06 14:00:00,3.0,0.0,8.0,14.0,0.0,6.0,0.0,1.0,0.82,0.7727,0.52,0.2537,380.0,-61.0,305.0,245.0
2011-08-06 15:00:00,3.0,0.0,8.0,15.0,0.0,6.0,0.0,2.0,0.84,0.8029999999999999,0.53,0.2537,362.0,-18.0,302.0,210.0
2011-08-06 16:00:00,3.0,0.0,8.0,16.0,0.0,6.0,0.0,3.0,0.74,0.7121,0.79,0.1642,343.0,-19.0,302.0,330.0
2011-08-06 17:00:00,3.0,0.0,8.0,17.0,0.0,6.0,0.0,3.0,0.74,0.7121,0.79,0.1642,149.0,-194.0,302.0,550.0
2011-08-06 18:00:00,3.0,0.0,8.0,18.0,0.0,6.0,0.0,2.0,0.72,0.6970000000000001,0.79,0.4478,211.0,62.0,299.0,466.0
2011-08-06 19:00:00,3.0,0.0,8.0,19.0,0.0,6.0,0.0,3.0,0.72,0.7121,0.84,0.2537,171.0,-40.0,256.0,372.0
2011-08-06 20:00:00,3.0,0.0,8.0,20.0,0.0,6.0,0.0,3.0,0.72,0.6970000000000001,0.79,0.2836,137.0,-34.0,206.0,291.0
2011-08-06 21:00:00,3.0,0.0,8.0,21.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.3284,114.0,-23.0,205.0,173.0
2011-08-06 22:00:00,3.0,0.0,8.0,22.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.3284,120.0,6.0,209.0,188.0
2011-08-06 23:00:00,3.0,0.0,8.0,23.0,0.0,6.0,0.0,3.0,0.7,0.6667,0.84,0.2836,108.0,-12.0,177.0,139.0
2011-08-07 00:00:00,3.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.7,0.6667,0.84,0.2836,80.0,-28.0,113.0,133.0
2011-08-07 01:00:00,3.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.7,0.6667,0.84,0.2537,73.0,-7.0,79.0,67.0
2011-08-07 02:00:00,3.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,0.7,0.6667,0.84,0.2239,66.0,-7.0,67.0,53.0
2011-08-07 03:00:00,3.0,0.0,8.0,3.0,0.0,0.0,0.0,2.0,0.7,0.6667,0.84,0.1343,32.0,-34.0,50.0,42.0
2011-08-07 04:00:00,3.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.84,0.1343,6.0,-26.0,13.0,10.0
2011-08-07 05:00:00,3.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.89,0.19399999999999998,5.0,-1.0,8.0,6.0
2011-08-07 06:00:00,3.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.89,0.1642,13.0,8.0,13.0,27.0
2011-08-07 07:00:00,3.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.84,0.19399999999999998,39.0,26.0,45.0,63.0
2011-08-07 08:00:00,3.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.72,0.6970000000000001,0.79,0.19399999999999998,89.0,50.0,142.0,121.0
2011-08-07 09:00:00,3.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,0.76,0.7424,0.75,0.1045,184.0,95.0,183.0,215.0
2011-08-07 10:00:00,3.0,0.0,8.0,10.0,0.0,0.0,0.0,1.0,0.8,0.8029999999999999,0.66,0.1343,266.0,82.0,254.0,290.0
2011-08-07 11:00:00,3.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,0.82,0.8333,0.63,0.0,269.0,3.0,275.0,349.0
2011-08-07 12:00:00,3.0,0.0,8.0,12.0,0.0,0.0,0.0,1.0,0.9,0.8485,0.42,0.2985,370.0,101.0,338.0,382.0
2011-08-07 13:00:00,3.0,0.0,8.0,13.0,0.0,0.0,0.0,1.0,0.9,0.8485,0.42,0.2985,324.0,-46.0,294.0,441.0
2011-08-07 14:00:00,3.0,0.0,8.0,14.0,0.0,0.0,0.0,1.0,0.86,0.8029999999999999,0.47,0.19399999999999998,322.0,-2.0,326.0,380.0
2011-08-07 15:00:00,3.0,0.0,8.0,15.0,0.0,0.0,0.0,3.0,0.72,0.6970000000000001,0.74,0.2985,326.0,4.0,293.0,362.0
2011-08-07 16:00:00,3.0,0.0,8.0,16.0,0.0,0.0,0.0,3.0,0.72,0.6970000000000001,0.74,0.2985,193.0,-133.0,306.0,343.0
2011-08-07 17:00:00,3.0,0.0,8.0,17.0,0.0,0.0,0.0,3.0,0.74,0.7121,0.74,0.6418,194.0,1.0,320.0,149.0
2011-08-07 18:00:00,3.0,0.0,8.0,18.0,0.0,0.0,0.0,1.0,0.72,0.6970000000000001,0.74,0.0896,229.0,35.0,304.0,211.0
2011-08-07 19:00:00,3.0,0.0,8.0,19.0,0.0,0.0,0.0,1.0,0.72,0.6970000000000001,0.79,0.1642,228.0,-1.0,274.0,171.0
2011-08-07 20:00:00,3.0,0.0,8.0,20.0,0.0,0.0,0.0,1.0,0.72,0.7121,0.84,0.1343,183.0,-45.0,275.0,137.0
2011-08-07 21:00:00,3.0,0.0,8.0,21.0,0.0,0.0,0.0,1.0,0.72,0.7121,0.84,0.1045,136.0,-47.0,164.0,114.0
2011-08-07 22:00:00,3.0,0.0,8.0,22.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.89,0.19399999999999998,103.0,-33.0,96.0,120.0
2011-08-07 23:00:00,3.0,0.0,8.0,23.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.79,0.1045,55.0,-48.0,70.0,108.0
2011-08-08 00:00:00,3.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.79,0.1045,30.0,-25.0,29.0,80.0
2011-08-08 01:00:00,3.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.83,0.1343,12.0,-18.0,17.0,73.0
2011-08-08 02:00:00,3.0,0.0,8.0,2.0,0.0,1.0,1.0,1.0,0.66,0.5909,0.89,0.0,7.0,-5.0,11.0,66.0
2011-08-08 03:00:00,3.0,0.0,8.0,3.0,0.0,1.0,1.0,1.0,0.66,0.5909,0.89,0.0,1.0,-6.0,4.0,32.0
2011-08-08 04:00:00,3.0,0.0,8.0,4.0,0.0,1.0,1.0,1.0,0.66,0.5909,0.89,0.1045,10.0,9.0,4.0,6.0
2011-08-08 05:00:00,3.0,0.0,8.0,5.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.79,0.0896,15.0,5.0,26.0,5.0
2011-08-08 06:00:00,3.0,0.0,8.0,6.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.2836,95.0,80.0,100.0,13.0
2011-08-08 07:00:00,3.0,0.0,8.0,7.0,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.2985,267.0,172.0,282.0,39.0
2011-08-08 08:00:00,3.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.58,0.3284,349.0,82.0,382.0,89.0
2011-08-08 09:00:00,3.0,0.0,8.0,9.0,0.0,1.0,1.0,1.0,0.76,0.6970000000000001,0.55,0.3881,183.0,-166.0,166.0,184.0
2011-08-08 10:00:00,3.0,0.0,8.0,10.0,0.0,1.0,1.0,1.0,0.8,0.7424,0.52,0.3881,124.0,-59.0,97.0,266.0
2011-08-08 11:00:00,3.0,0.0,8.0,11.0,0.0,1.0,1.0,1.0,0.82,0.7424,0.48,0.3582,179.0,55.0,119.0,269.0
2011-08-08 12:00:00,3.0,0.0,8.0,12.0,0.0,1.0,1.0,1.0,0.82,0.7576,0.46,0.2537,182.0,3.0,168.0,370.0
2011-08-08 13:00:00,3.0,0.0,8.0,13.0,0.0,1.0,1.0,1.0,0.84,0.7576,0.44,0.2985,151.0,-31.0,150.0,324.0
2011-08-08 14:00:00,3.0,0.0,8.0,14.0,0.0,1.0,1.0,1.0,0.82,0.7424,0.43,0.2985,150.0,-1.0,123.0,322.0
2011-08-08 15:00:00,3.0,0.0,8.0,15.0,0.0,1.0,1.0,1.0,0.84,0.7576,0.41,0.2985,126.0,-24.0,129.0,326.0
2011-08-08 16:00:00,3.0,0.0,8.0,16.0,0.0,1.0,1.0,1.0,0.86,0.7727,0.39,0.2836,282.0,156.0,231.0,193.0
2011-08-08 17:00:00,3.0,0.0,8.0,17.0,0.0,1.0,1.0,1.0,0.86,0.7727,0.39,0.1642,527.0,245.0,514.0,194.0
2011-08-08 18:00:00,3.0,0.0,8.0,18.0,0.0,1.0,1.0,1.0,0.84,0.7576,0.41,0.1343,529.0,2.0,543.0,229.0
2011-08-08 19:00:00,3.0,0.0,8.0,19.0,0.0,1.0,1.0,1.0,0.82,0.7424,0.43,0.1045,416.0,-113.0,413.0,228.0
2011-08-08 20:00:00,3.0,0.0,8.0,20.0,0.0,1.0,1.0,1.0,0.8,0.7576,0.55,0.0,286.0,-130.0,305.0,183.0
2011-08-08 21:00:00,3.0,0.0,8.0,21.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.58,0.0896,186.0,-100.0,220.0,136.0
2011-08-08 22:00:00,3.0,0.0,8.0,22.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.58,0.1045,147.0,-39.0,137.0,103.0
2011-08-08 23:00:00,3.0,0.0,8.0,23.0,0.0,1.0,1.0,1.0,0.74,0.6970000000000001,0.66,0.1045,72.0,-75.0,96.0,55.0
2011-08-09 00:00:00,3.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.72,0.6970000000000001,0.79,0.1343,35.0,-37.0,29.0,30.0
2011-08-09 01:00:00,3.0,0.0,8.0,1.0,0.0,2.0,1.0,1.0,0.72,0.6818,0.66,0.0,14.0,-21.0,12.0,12.0
2011-08-09 02:00:00,3.0,0.0,8.0,2.0,0.0,2.0,1.0,1.0,0.72,0.6818,0.7,0.0,12.0,-2.0,8.0,7.0
2011-08-09 03:00:00,3.0,0.0,8.0,3.0,0.0,2.0,1.0,1.0,0.72,0.6818,0.62,0.0,3.0,-9.0,5.0,1.0
2011-08-09 04:00:00,3.0,0.0,8.0,4.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.74,0.0,7.0,4.0,10.0,10.0
2011-08-09 05:00:00,3.0,0.0,8.0,5.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.65,0.0896,30.0,23.0,21.0,15.0
2011-08-09 06:00:00,3.0,0.0,8.0,6.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.64,0.0,101.0,71.0,117.0,95.0
2011-08-09 07:00:00,3.0,0.0,8.0,7.0,0.0,2.0,1.0,1.0,0.72,0.6970000000000001,0.74,0.1045,343.0,242.0,335.0,267.0
2011-08-09 08:00:00,3.0,0.0,8.0,8.0,0.0,2.0,1.0,1.0,0.74,0.6970000000000001,0.66,0.0,392.0,49.0,435.0,349.0
2011-08-09 09:00:00,3.0,0.0,8.0,9.0,0.0,2.0,1.0,2.0,0.78,0.7424,0.62,0.1343,175.0,-217.0,213.0,183.0
2011-08-09 10:00:00,3.0,0.0,8.0,10.0,0.0,2.0,1.0,2.0,0.8,0.7727,0.59,0.2239,144.0,-31.0,140.0,124.0
2011-08-09 11:00:00,3.0,0.0,8.0,11.0,0.0,2.0,1.0,1.0,0.8,0.7727,0.59,0.2239,149.0,5.0,128.0,179.0
2011-08-09 12:00:00,3.0,0.0,8.0,12.0,0.0,2.0,1.0,1.0,0.82,0.7879,0.56,0.19399999999999998,185.0,36.0,157.0,182.0
2011-08-09 13:00:00,3.0,0.0,8.0,13.0,0.0,2.0,1.0,1.0,0.84,0.7879,0.49,0.1642,175.0,-10.0,203.0,151.0
2011-08-09 14:00:00,3.0,0.0,8.0,14.0,0.0,2.0,1.0,1.0,0.86,0.7879,0.44,0.2836,148.0,-27.0,159.0,150.0
2011-08-09 15:00:00,3.0,0.0,8.0,15.0,0.0,2.0,1.0,1.0,0.86,0.7727,0.39,0.2836,164.0,16.0,168.0,126.0
2011-08-09 16:00:00,3.0,0.0,8.0,16.0,0.0,2.0,1.0,1.0,0.86,0.7727,0.39,0.2985,285.0,121.0,274.0,282.0
2011-08-09 17:00:00,3.0,0.0,8.0,17.0,0.0,2.0,1.0,1.0,0.8,0.7576,0.55,0.1642,532.0,247.0,556.0,527.0
2011-08-09 18:00:00,3.0,0.0,8.0,18.0,0.0,2.0,1.0,1.0,0.8,0.7576,0.55,0.19399999999999998,585.0,53.0,556.0,529.0
2011-08-09 19:00:00,3.0,0.0,8.0,19.0,0.0,2.0,1.0,1.0,0.8,0.7424,0.49,0.1045,371.0,-214.0,454.0,416.0
2011-08-09 20:00:00,3.0,0.0,8.0,20.0,0.0,2.0,1.0,1.0,0.8,0.7273,0.43,0.19399999999999998,292.0,-79.0,288.0,286.0
2011-08-09 21:00:00,3.0,0.0,8.0,21.0,0.0,2.0,1.0,1.0,0.78,0.6970000000000001,0.46,0.2537,230.0,-62.0,254.0,186.0
2011-08-09 22:00:00,3.0,0.0,8.0,22.0,0.0,2.0,1.0,1.0,0.78,0.6970000000000001,0.46,0.2985,155.0,-75.0,191.0,147.0
2011-08-09 23:00:00,3.0,0.0,8.0,23.0,0.0,2.0,1.0,1.0,0.76,0.6818,0.48,0.2836,75.0,-80.0,132.0,72.0
2011-08-10 00:00:00,3.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.51,0.2239,37.0,-38.0,43.0,35.0
2011-08-10 01:00:00,3.0,0.0,8.0,1.0,0.0,3.0,1.0,1.0,0.72,0.6667,0.54,0.19399999999999998,17.0,-20.0,16.0,14.0
2011-08-10 02:00:00,3.0,0.0,8.0,2.0,0.0,3.0,1.0,1.0,0.72,0.6667,0.54,0.1642,11.0,-6.0,11.0,12.0
2011-08-10 03:00:00,3.0,0.0,8.0,3.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.58,0.1642,4.0,-7.0,4.0,3.0
2011-08-10 04:00:00,3.0,0.0,8.0,4.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.54,0.1343,5.0,1.0,7.0,7.0
2011-08-10 05:00:00,3.0,0.0,8.0,5.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.61,0.0896,32.0,27.0,24.0,30.0
2011-08-10 06:00:00,3.0,0.0,8.0,6.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.61,0.0,119.0,87.0,110.0,101.0
2011-08-10 07:00:00,3.0,0.0,8.0,7.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.58,0.0896,305.0,186.0,271.0,343.0
2011-08-10 08:00:00,3.0,0.0,8.0,8.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.51,0.19399999999999998,399.0,94.0,437.0,392.0
2011-08-10 09:00:00,3.0,0.0,8.0,9.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.48,0.2239,180.0,-219.0,195.0,175.0
2011-08-10 10:00:00,3.0,0.0,8.0,10.0,0.0,3.0,1.0,1.0,0.8,0.7273,0.43,0.2239,113.0,-67.0,68.0,144.0
2011-08-10 11:00:00,3.0,0.0,8.0,11.0,0.0,3.0,1.0,1.0,0.8,0.7121,0.41,0.3881,149.0,36.0,122.0,149.0
2011-08-10 12:00:00,3.0,0.0,8.0,12.0,0.0,3.0,1.0,1.0,0.82,0.7273,0.38,0.2985,240.0,91.0,161.0,185.0
2011-08-10 13:00:00,3.0,0.0,8.0,13.0,0.0,3.0,1.0,1.0,0.82,0.7273,0.38,0.2836,191.0,-49.0,144.0,175.0
2011-08-10 14:00:00,3.0,0.0,8.0,14.0,0.0,3.0,1.0,1.0,0.84,0.7273,0.34,0.3284,178.0,-13.0,147.0,148.0
2011-08-10 15:00:00,3.0,0.0,8.0,15.0,0.0,3.0,1.0,1.0,0.86,0.7424,0.3,0.3284,194.0,16.0,118.0,164.0
2011-08-10 16:00:00,3.0,0.0,8.0,16.0,0.0,3.0,1.0,1.0,0.86,0.7424,0.26,0.2985,282.0,88.0,150.0,285.0
2011-08-10 17:00:00,3.0,0.0,8.0,17.0,0.0,3.0,1.0,1.0,0.84,0.7121,0.26,0.2985,584.0,302.0,425.0,532.0
2011-08-10 18:00:00,3.0,0.0,8.0,18.0,0.0,3.0,1.0,1.0,0.82,0.7121,0.28,0.2985,559.0,-25.0,492.0,585.0
2011-08-10 19:00:00,3.0,0.0,8.0,19.0,0.0,3.0,1.0,1.0,0.8,0.6970000000000001,0.26,0.2537,413.0,-146.0,321.0,371.0
2011-08-10 20:00:00,3.0,0.0,8.0,20.0,0.0,3.0,1.0,1.0,0.76,0.6667,0.31,0.1343,312.0,-101.0,87.0,292.0
2011-08-10 21:00:00,3.0,0.0,8.0,21.0,0.0,3.0,1.0,1.0,0.76,0.6667,0.33,0.1045,209.0,-103.0,88.0,230.0
2011-08-10 22:00:00,3.0,0.0,8.0,22.0,0.0,3.0,1.0,1.0,0.74,0.6515,0.37,0.0,139.0,-70.0,77.0,155.0
